ID,edf,ref.df,pval,r2,padj,symbol,chr,start.true,end.true
ENSMUSG00000007216,5.627715656512284,6.7918726463247365,0.22061664807493053,0.07155543889646043,0.36954212407861065,Zfp775,6,48602063,48623227
ENSMUSG00000007338,1.0000000003809695,1.0000000007620344,0.29031054583785,0.05784130135470078,0.4420931467403548,Mrpl49,19,6053630,6057751
ENSMUSG00000007411,1.0000000011549062,1.0000000023095668,0.008657808693418256,0.0694059018177613,0.03989773591436984,Mark3,12,111574509.99999999,111656227
ENSMUSG00000007415,1.0000000035703194,1.00000000714106,0.8021726529413108,0.055711915903698395,0.8567082209389956,Gatad1,5,3632932,3657184.9999999995
ENSMUSG00000007458,5.728099504389126,6.920116730812239,0.1375258249984755,0.07456361944255574,0.2782844710629817,M6pr,6,122308720,122317680
ENSMUSG00000007476,2.2273398058624916,2.8347395937360327,0.5784058925846305,0.05958514258515979,0.6741327419401288,Lrrc8a,2,30237714.999999996,30263790
ENSMUSG00000007564,1.1738737532268393,1.3295583076357176,0.21314262713144938,0.05999619540797807,0.36434637116487073,Ppp2r1a,17,20945311,20965916
ENSMUSG00000007570,5.8457222377237885,7.024782748772775,0.22548061910236866,0.07104601000430599,0.37580103183728114,Fance,17,28313530,28326568
ENSMUSG00000007589,1.9135744027407693,2.428267190656754,0.33699743918438135,0.061630527385148515,0.48073814434291207,Tinf2,14,55679083,55681816.99999999
ENSMUSG00000007594,3.025613193774981,3.8505356792882135,4.0722915893853795e-6,0.11631644745938274,1.3574305297951267e-4,Hapln4,8,70083529,70090862
ENSMUSG00000007603,1.0000000004349847,1.0000000009134238,0.13250425066816873,0.06014547675150017,0.2704168380983035,Dus3l,17,56764751,56770092
ENSMUSG00000007610,1.201681941450046,1.379245070333786,0.008017803452860017,0.07289806794814535,0.03799906849696691,Gtpbp3,8,71488103,71499583
ENSMUSG00000007613,3.959676441558169,4.987447045154934,0.016313333252837348,0.08361323025834966,0.06109862641512115,Tgfbr1,4,47353221.99999999,47414930.99999999
ENSMUSG00000007617,1.0000000003071068,1.000000000616216,2.1932404286550966e-4,0.08277911688608708,0.002963838417101482,Homer1,13,93303756.99999999,93404129
ENSMUSG00000007655,1.0000000007606946,1.0000000014704815,0.28853453962818804,0.05785795963003837,0.4420389980914636,Cav1,6,17306335,17341452
ENSMUSG00000007656,5.597949162034803,6.75743816558058,0.09264943698196498,0.0768009403717218,0.20866990311253375,Arpp19,9,75037613.99999999,75060313
ENSMUSG00000007659,7.5177759998900155,8.43177589326489,0.1456974366607156,0.0748688280567843,0.28793959814370673,Bcl2l1,2,152780668,152831728
ENSMUSG00000007670,1.0000000015760477,1.0000000031335368,0.010045821135469701,0.06887759686049222,0.04425471865845683,Khsrp,17,57021058,57031507
ENSMUSG00000007721,2.5745321923533906,3.247955455131743,0.19197985375797266,0.06643718115410957,0.34221007799995123,Ccdc124,8,70868226.99999999,70873490
ENSMUSG00000007739,1.0000000004076346,1.0000000008178185,0.30656929884937567,0.05769461018874622,0.456884200967773,Cct4,11,22990519,23003780
ENSMUSG00000007777,1.5632825173745961,1.9570704230509057,0.21413220510561054,0.06209238743929868,0.36513942013732975,0610009B22Rik,11,51685386,51688874
ENSMUSG00000007812,1.000000000594699,1.000000001141478,0.7281971485192853,0.055829070143616266,0.7976616985751637,Zfp655,5,145231714.99999997,145247302
ENSMUSG00000007815,1.0000000003113838,1.0000000006215668,0.3444068547408595,0.05738931519974033,0.48645035980347395,Rhoa,9,108306129,108337933.99999999
ENSMUSG00000007817,4.08547240103405,5.1125573664585,0.2041141958929974,0.0689730760896915,0.3549812102486911,Zmiz1,14,25459184.999999996,25666743
ENSMUSG00000007827,6.147040826171952,7.328531379244655,1.971315398854312e-4,0.10865550100794807,0.0027379380539643223,Ankrd26,6,118501308,118562226
ENSMUSG00000007833,1.0000000003372373,1.0000000006744814,0.8429666589920546,0.055664397564073154,0.8881279485770025,Aldh16a1,7,45140684,45154584
ENSMUSG00000007836,1.266008420524356,1.4911495111225057,0.3867630062828303,0.05872557929939348,0.5247801984841659,Hnrnpa0,13,58125879,58128555.99999999
ENSMUSG00000007837,1.0000000006096907,1.0000000012203634,0.47284960756407846,0.056625543968255254,0.5937156382583231,Prrg2,7,45053613,45062677
ENSMUSG00000007850,1.0000000003950777,1.000000000778617,0.006331584961205339,0.07052258331948502,0.03181700985530321,Hnrnph1,11,50376990,50386528
ENSMUSG00000007867,1.5772398187784888,1.9696239713952428,0.09804043482534347,0.06517995191852022,0.2169036168702289,Ift43,12,86082561,86162458
ENSMUSG00000007872,1.8118427116641085,2.2950372069448814,9.009261917913847e-4,0.08611711109847386,0.007445671006540368,Id3,4,136143497,136145754.99999997
ENSMUSG00000007880,2.786565802649308,3.5536758761375187,0.049143635555295995,0.07351221822728848,0.133542487922,Arid1a,4,133679007.99999999,133756768.99999999
ENSMUSG00000007891,1.5475336423304347,1.9300644480729876,3.0082919989127266e-5,0.09861232003667764,6.400621274282397e-4,Ctsd,7,142371148,142388038
ENSMUSG00000007892,2.5844528005070653,3.2712856691230185,0.07348315992364307,0.07151383841191739,0.17511047392487752,Rplp1,9,61913284,61914538
ENSMUSG00000007950,1.0000000004493228,1.0000000008986483,0.0030120711541953837,0.07319612164378764,0.018708516485685615,Abhd8,8,71456700,71463657
ENSMUSG00000007987,1.0000000008755159,1.0000000017510275,0.19638703880082709,0.05895080048079093,0.34514418066929187,Ift22,5,136908150,136915404
ENSMUSG00000008035,2.4458031810876326,3.124942634467263,0.09941564521378271,0.06845929754556312,0.21897719210084296,Mid1ip1,X,10715012.999999998,10719690
ENSMUSG00000008036,1.6348115351373715,2.0570876825497133,0.570940615346378,0.05832776916671367,0.6701180931295516,Ap2s1,7,16738409.999999998,16749293.999999998
ENSMUSG00000008090,3.1651096574766404,4.008668096954491,6.080284975623629e-5,0.10348094375405115,0.0011692855722353131,Fgfrl1,5,108692382,108706924
ENSMUSG00000008140,1.0000000080098626,1.000000016002624,0.11078183981231504,0.06070844403557729,0.2357060421538618,Emc10,7,44489937,44496528.99999999
ENSMUSG00000008153,3.5902564796825427,4.433672511448264,0,0.14599041079998665,0,Clstn3,6,124430759,124464794
ENSMUSG00000008167,1.0000000005995209,1.000000001200274,0.001526045403427434,0.07566456140628097,0.01122092208402525,Fbxw9,8,85060054.99999999,85067124
ENSMUSG00000008200,2.583334287654937,3.3417928288562546,5.805667846900953e-4,0.09259669243293345,0.005582372929712454,Fnbp4,2,90745370,90781021
ENSMUSG00000008206,1.000000000428471,1.0000000008570207,0.10766351374935396,0.06079916377152894,0.23198610980738915,Cers4,8,4493025.999999999,4531680
ENSMUSG00000008226,1.608411130728159,2.0276139946987635,0.005762665915217846,0.07681881956720571,0.0297834877583695,Scrn3,2,73312601,73337818
ENSMUSG00000008301,1.7807560693348061,2.255552100042205,0.5903247739212227,0.05862911186429565,0.6840379767337459,Phax,18,56562442.99999999,56587711.99999999
ENSMUSG00000008305,1.8832990433822367,2.3973550013972087,2.266109380255621e-6,0.11290862499166088,8.57637097841759e-5,Tle1,4,72117142,72200919
ENSMUSG00000008333,1.156810540543732,1.2983690020622505,0.4536746819101234,0.05762973690928974,0.5739816674838231,Snrpb2,2,143063039,143072852.99999997
ENSMUSG00000008348,1.7803331932634243,2.2513687547720314,0.01940063117688917,0.07296741792135575,0.07029214194525063,Ubc,5,125385965,125390201.99999999
ENSMUSG00000008373,1.0000000036694472,1.000000007338834,0.17856336579333515,0.0592335742723451,0.32576854899512037,Prpf31,7,3629985,3642486
ENSMUSG00000008384,1.00000000049498,1.0000000009899588,0.560914881272697,0.056267929857141685,0.6674608475953524,Sertad1,7,27486910,27490316
ENSMUSG00000008393,1.0000000003911809,1.0000000007825227,0.9529493112336945,0.055592155973435586,0.968444421985462,Carhsp1,16,8658586.999999998,8672153
ENSMUSG00000008398,1.0000000011218944,1.0000000022446116,0.5128339750691718,0.05644991156377266,0.6292441411891679,Elk3,10,93247413.99999999,93311135
ENSMUSG00000008429,1.0000000003629659,1.0000000007263576,0.22671032397428192,0.05853270473860184,0.37679992812963303,Herpud2,9,25108130,25151781
ENSMUSG00000008435,2.106715060736781,2.6726162508952904,0.29654664339346426,0.06299964805306679,0.4472800051183473,Rdh13,7,4424770,4445648.999999999
ENSMUSG00000008450,1.0000000003131855,1.0000000005914382,0.3971029972562842,0.0570326146710084,0.5304244439220549,Nutf2,8,105860633.99999999,105880401.99999999
ENSMUSG00000008475,3.826044266503846,4.786529907962944,0.1884105992097328,0.06879984053695165,0.33734367443135194,Arpc5,1,152766542,152775597
ENSMUSG00000008540,1.0802627462085044,1.1564535434470968,0.6881226008175789,0.05629360991701704,0.7654311466268953,Mgst1,6,138140315.99999997,138156755
ENSMUSG00000008575,1.0000000007704553,1.0000000015409072,0.38166285573025943,0.05712994700654839,0.5192691914697407,Nfib,4,82290173,82705750
ENSMUSG00000008604,1.0000000004426883,1.0000000008853778,0.06788544557532877,0.06229513269878517,0.16557262144499713,Ubqln4,3,88553758,88569724.99999999
ENSMUSG00000008668,1.3422820510852265,1.6172921608624844,0.4528550465802068,0.05855925999224354,0.5739816674838231,Rps18,17,33951999,33956001
ENSMUSG00000008682,1.6410568976131055,2.080082946492753,0.442206979472174,0.05940587299810829,0.564039514632875,Rpl10,X,74270811.99999999,74273135
ENSMUSG00000008683,1.638211869301985,2.0643946387844485,0.5308670980507336,0.05852243958004755,0.6430369178120826,Rps15a,7,118104378,118116186
ENSMUSG00000008690,1.349788988406291,1.632574000286185,0.5779078461567139,0.057762736360137845,0.6741327419401288,Ncaph2,15,89355719,89372825.99999999
ENSMUSG00000008730,3.3847373546358077,4.269070505608298,0.0892118631572546,0.07292238988958943,0.2027817715641559,Hipk1,3,103739815,103791563
ENSMUSG00000008763,1.0000000010093124,1.0000000020186308,2.4670366894352647e-4,0.08234633071633446,0.00315893585565838,Man1a2,3,100562208,100685503
ENSMUSG00000008822,1.2890684766558305,1.5295627793682967,0.8587865716499364,0.05638852160606156,0.8983123134413561,Acyp1,12,85272398,85288438
ENSMUSG00000008845,1.9435039133506034,2.4857810007662127,0.0019513645836778948,0.0841532964283711,0.013645906179565698,Cd163,6,124304656,124330526.99999999
ENSMUSG00000008855,1.0000000003611962,1.0000000007223948,0.6103317128126935,0.0561095908152055,0.7015307043824063,Hdac5,11,102194431.99999999,102230166
ENSMUSG00000008859,6.941092616476436,8.014458837355667,0.00845095507758753,0.09257329070026998,0.03914121596803769,Rala,13,17880575,17944239
ENSMUSG00000008892,1.4738761868936268,1.8229270869490293,0.7323767937301416,0.05713954708806035,0.7978238844055598,Vdac3,8,22577075,22593812.999999996
ENSMUSG00000008958,1.0000000004182579,1.0000000008365175,0.12152416688205647,0.060416133027743846,0.25353046960193115,Vps72,3,95111021.99999999,95123050.99999999
ENSMUSG00000008976,1.6152180982984363,2.057764470713726,0.011641284604640534,0.0742495267672284,0.04935382333215656,Gabpa,16,84834925,84863779
ENSMUSG00000009013,1.0000000019130642,1.0000000038113552,0.06152841472993825,0.0626205690827707,0.15489969108931137,Dynll1,5,115297109.99999999,115300998.99999999
ENSMUSG00000009030,1.0000000020295523,1.0000000040591035,6.868863151735516e-4,0.07858100598092765,0.0062773477743194315,Pdcl,2,37350074,37359331.99999999
ENSMUSG00000009035,2.9330098891882064,3.7156176500950573,7.036768083779066e-7,0.13148948411942896,3.198530947172303e-5,Tmem184b,15,79360683.99999999,79403303
ENSMUSG00000009073,1.000000000680904,1.0000000013618104,0.004876481777606245,0.07145905420325815,0.026793855920913434,Nf2,11,4765845,4849536
ENSMUSG00000009076,1.0000000008944352,1.0000000018385786,0.7046767515603755,0.05587527533925685,0.7800162738600707,Zmat5,11,4704677.999999999,4737668.999999999
ENSMUSG00000009079,1.0000000103127435,1.0000000206256694,0.022064628358144933,0.06611287750047368,0.07661329291022546,Ewsr1,11,5069688.999999999,5099266
ENSMUSG00000009090,1.0564953005200044,1.1109503713194642,0.9274555233557337,0.05577428262550699,0.9531916992350808,Ap1b1,11,4986823.999999999,5042790.999999999
ENSMUSG00000009092,2.7565994125882587,3.4324564037185183,0.5831857412558917,0.05954498281383247,0.6781229549487113,Derl3,10,75893397.99999999,75895941
ENSMUSG00000009108,1.0000000010443992,1.000000002088801,7.738464699591496e-6,0.09527107610195362,2.0914769458355397e-4,Gnat2,3,108092789,108101431.99999999
ENSMUSG00000009112,1.000000000373285,1.0000000007465741,0.9046439140683067,0.055614114413098825,0.934549498004449,Bcl2l13,6,120836211.99999999,120892841.99999999
ENSMUSG00000009145,1.0000000012174006,1.0000000024316835,0.056181372598905044,0.06292322831722152,0.14592564311403908,Dqx1,6,83057844,83067318
ENSMUSG00000009207,2.147749145583186,2.758300235333473,0.030728020407592427,0.07352016567397357,0.09536220548112415,Lnp,2,74520291,74579435
ENSMUSG00000009281,1.000000000541986,1.0000000010907635,0.8474654125353069,0.055659865224504945,0.8911308228552123,Rarres2,6,48569696,48572789
ENSMUSG00000009291,1.0000000015266532,1.0000000030535212,0.8374865530644685,0.05567010637621661,0.8834246340342494,Pttg1ip,10,77581719.99999999,77598732
ENSMUSG00000009292,1.2948573470950115,1.5392003165985995,0.3452056099040103,0.059221984289304364,0.4865197503958333,Trpm2,10,77907722,77970563
ENSMUSG00000009293,1.0000000013262338,1.000000002652468,0.08660677830934532,0.06149833606183197,0.199096042090449,Ube2g2,10,77622275,77645992.99999999
ENSMUSG00000009376,1.4390634809696314,1.7744085078367413,0.291147128944104,0.060527986142561385,0.4420931467403548,Met,6,17463800,17573980
ENSMUSG00000009378,1.266800812657969,1.4921320405718366,0.8510848882375227,0.05637353674301082,0.8930586445304541,Slc16a12,19,34668403,34747288.99999999
ENSMUSG00000009406,1.0000000008332643,1.0000000016743633,0.2447211752097228,0.05831479918562632,0.39471157291890774,Elk1,X,20933394.999999996,20950608
ENSMUSG00000009418,4.861707043492749,5.957993424655248,0.029562564087304732,0.08180651467291589,0.0938494098009674,Nav1,1,135434579.99999997,135607295
ENSMUSG00000009470,2.451692396543282,3.1753465383372905,0.01285893920646991,0.0779649219536096,0.05214332983959041,Tnpo1,13,98839019,98926384
ENSMUSG00000009535,1.1736646057290618,1.3292156192727111,0.01826876978220998,0.06922139685214757,0.06741243462070104,Rnmt,18,68300355,68324852
ENSMUSG00000009549,1.0000000003353589,1.0000000006707024,0.4587428375793361,0.05669344689657241,0.5788006506617333,Srp14,2,118475850,118479711
ENSMUSG00000009555,1.0000000003206424,1.000000000595244,0.7588444807511101,0.055775497726958445,0.8186024603571845,Cdk9,2,32705784,32713076
ENSMUSG00000009563,1.0000000004918146,1.0000000009836276,0.005116688992882423,0.0712863380396439,0.027808092352621865,Tor2a,2,32757233.999999996,32762243.999999996
ENSMUSG00000009566,1.1324391540879772,1.253956278303799,8.341470652967198e-5,0.09057397080647056,0.0014895483308869997,Fpgs,2,32682609,32704144.999999996
ENSMUSG00000009569,1.0000000010035437,1.0000000020070865,0.26818929542022485,0.05805853526174154,0.42234534711846433,Mkl2,16,13256481,13417529
ENSMUSG00000009575,6.638921623527551,7.781535331683541,5.378202954701705e-4,0.1049754595216208,0.005324953420496738,Cbx5,15,103191544,103239815.99999999
ENSMUSG00000009585,4.257296197626344,5.236130619141779,0.14951415600501805,0.07025818446227827,0.29293459306859104,Apobec3,15,79891658.99999999,79915906
ENSMUSG00000009614,2.9848143932908493,3.8161900903453554,0.012188735822266039,0.08041949494105816,0.050366676951512555,Sardh,2,27188392.999999996,27248337
ENSMUSG00000009621,1.000000006049246,1.0000000120986734,0.12707670455012093,0.06027602000899779,0.26205025314425356,Vav2,2,27262103.999999996,27427032.999999996
ENSMUSG00000009630,1.2952466442692685,1.5407379129512389,0.865045009325893,0.05638411469425553,0.9034690745838284,Ppp2cb,8,33599621,33619794
ENSMUSG00000009633,5.783164400675752,6.969404798811996,6.304664962428763e-4,0.10175739743623391,0.0058922102452605265,G0s2,1,193272160.99999997,193273217
ENSMUSG00000009640,1.154922553268675,1.295065923929999,0.2268335567340391,0.05965009512878905,0.37679992812963303,Dmap1,4,117674680.99999999,117682273
ENSMUSG00000009646,1.880003886424953,2.379727209189127,0.20705951379343668,0.0635247575153236,0.3569012824423713,Pla2g12b,10,59403659.99999999,59421976
ENSMUSG00000009647,1.467278053470905,1.802815952645472,0.038930477939746244,0.06875697313350049,0.11349993568439137,Mcu,10,59446984,59616692
ENSMUSG00000009654,1.1605098450054157,1.3052655378194398,0.4690448884252093,0.057582739486327084,0.5907366352962333,Oit3,10,59422957.99999999,59441778
ENSMUSG00000009681,1.0000000003634608,1.0000000007260228,0.26256398195487846,0.05811737157088048,0.4161077368540071,Bcr,10,75060896,75184923
ENSMUSG00000009687,1.0000000007642809,1.0000000015285633,0.023148954460832427,0.06594627765572603,0.07900667051478645,Fxyd5,7,31032722,31042481
ENSMUSG00000009733,1.289533244049177,1.5299118620554415,0.060529117013981004,0.06563344954108685,0.15401810945033334,Tfcp2,15,100502799,100552008
ENSMUSG00000009739,1.0000000004178666,1.0000000008380423,0.06228752587007169,0.06257987340255322,0.15571881467517923,Pou6f1,15,100575318,100599983.99999999
ENSMUSG00000009741,4.542865697835534,5.652324427293923,0.3287832640350742,0.06646373206977974,0.47306944465478296,Ubp1,9,113930934,113977199
ENSMUSG00000009772,1.0000000004069938,1.0000000008139904,0.05314004124230476,0.06310930010661975,0.14021119061294132,Nuak2,1,132316126,132333487.99999999
ENSMUSG00000009828,4.289826018183468,5.318530403809648,0.29154458997176425,0.0669445956299285,0.4420931467403548,Ick,9,78109192,78172107
ENSMUSG00000009863,1.0000000004155978,1.0000000008314323,0.9607544158694694,0.05559001444879197,0.9724234978435925,Sdhb,4,140961202.99999997,140979192.99999997
ENSMUSG00000009894,1.0000000003113698,1.0000000006233154,0.05499553218772374,0.06299448354493242,0.1439673617479679,Snap47,11,59407134,59451186
ENSMUSG00000009905,2.3980874782269974,3.0132678730610944,3.4212964482910335e-4,0.09299877254956779,0.004025054645048275,Kdsr,1,106720458.99999999,106759727
ENSMUSG00000009907,1.4982439662769131,1.8687050091597406,0.14968957705805003,0.06335205201798777,0.29293459306859104,Vps4b,1,106764071,106796728
ENSMUSG00000009927,1.4095424844158932,1.729130083790803,0.28150632209093934,0.06055706349653167,0.4377668784708846,Rps25,9,44407714,44410405
ENSMUSG00000009995,1.0000000003372858,1.0000000006775525,0.32102805521562383,0.0575723652949115,0.4686540952052903,Taz,X,74281911.99999999,74290151
ENSMUSG00000010025,3.7986191934976707,4.777008178968833,8.019623830790579e-6,0.11573816051380348,2.1104273238922575e-4,Aldh3a2,11,61223417,61267464
ENSMUSG00000010045,5.81169492295614,6.938526993905366,0.29168730012310434,0.06968379894362609,0.4420931467403548,Tmem115,9,107533944.99999999,107538672.99999999
ENSMUSG00000010047,1.0000000004776595,1.0000000009483456,9.853463034426024e-5,0.08574702575841242,0.0016700784804111906,Hyal2,9,107567945,107572779
ENSMUSG00000010048,1.0000000004085865,1.000000000817175,0.2459163931826433,0.058301030698771905,0.39526253988151666,Ifrd2,9,107587641.99999999,107593385
ENSMUSG00000010051,1.0000000003055898,1.0000000006112357,7.533226290146189e-5,0.08673634484146142,0.0013950419055826276,Hyal1,9,107576927,107581710
ENSMUSG00000010054,1.0000000005381513,1.000000001076302,0.5626251711197248,0.05626198808718208,0.6674608475953524,Tusc2,9,107563255,107566111.99999999
ENSMUSG00000010057,2.864165082567697,3.626277966022949,0.039290613049895784,0.07401502729267329,0.11355668511530574,Nprl2,9,107542226,107545706
ENSMUSG00000010064,1.0000000011699266,1.0000000023386522,0.4281380779314455,0.056852652372827994,0.5553023060070629,Slc38a3,9,107650634,107669530
ENSMUSG00000010067,1.9000996028383121,2.4103817306616633,0.19622138957435104,0.06381786857161176,0.34514418066929187,Rassf1,9,107551555,107562266.99999999
ENSMUSG00000010095,4.316876734507735,5.363880247669369,0.011322535699041403,0.08514474802179473,0.04859457381562834,Slc3a2,19,8706882,8723369
ENSMUSG00000010097,1.0000000003635394,1.000000000726752,0.22060384499536978,0.0586113542016663,0.36954212407861065,Nxf1,19,8757073,8772475
ENSMUSG00000010110,1.0000000055344695,1.000000011058326,0.009135034719790658,0.0692150787467889,0.04152288508995754,Stx5a,19,8741413,8756069
ENSMUSG00000010122,2.210715396419247,2.8383810793186552,0.48119947683121106,0.06096469289843931,0.5999993476698392,Slc47a1,11,61343401,61378344.99999999
ENSMUSG00000010175,2.401982957422231,3.0860504720724182,0.1584512142394761,0.06759500930206763,0.3010238493823305,Prox1,1,190118035,190170714
ENSMUSG00000010205,1.0982409067520935,1.1902621734665833,0.8437215511481524,0.0560188951602969,0.8881279485770025,Raver1,9,21074168,21091988
ENSMUSG00000010277,1.0000000010685628,1.0000000021371354,0.5177752173645672,0.05642981350542009,0.634528452652656,2610507B11Rik,11,78261752,78290623
ENSMUSG00000010290,2.6162367932612645,3.336430324493373,0.03463885759625762,0.07371752900869766,0.10528528144759156,AI597479,1,43098710,43115947
ENSMUSG00000010307,2.422501978897499,3.013250642055471,0,0.13502055981285954,0,Tmem86a,7,47050640,47054776
ENSMUSG00000010358,1.426694779176215,1.7566393959262974,0.5126125896546969,0.05839226118004226,0.6292441411891679,Ifi35,11,101448406.99999999,101458698
ENSMUSG00000010362,1.6001368011734776,2.0217821568887766,0.10409712313144037,0.06510006722888906,0.2267911179334213,Rdm1,11,101627195,101636100
ENSMUSG00000010376,1.485792552875581,1.840687337820548,0.6714096569670291,0.057431811938782995,0.7486156436797369,Nedd8,14,55662265,55671906
ENSMUSG00000010392,1.0000000003913567,1.00000000075568,0.19822508037812991,0.05892334866201432,0.3471542563539929,Gosr1,11,76726602,76763579
ENSMUSG00000010406,1.7189636628547065,2.159721573378758,0.4713748026954668,0.05926762733012336,0.592924280120084,Mrpl52,14,54426908.99999999,54429756
ENSMUSG00000010453,1.2193158414151493,1.409981244667449,0.0013911041162481541,0.08056378621045879,0.01070080089421657,Kansl3,1,36335730,36369181
ENSMUSG00000010517,3.64952553230764,4.56801481743129,0.13616131416467558,0.06970108562046362,0.2761892782244941,Faf1,4,109676588,109963960
ENSMUSG00000010538,1.000000000598915,1.0000000011434853,0.5844119560458549,0.05618926578345196,0.6787595308314227,Tsacc,3,88282756.99999999,88296999
ENSMUSG00000010554,1.000000000529551,1.0000000010591426,0.008434363127477251,0.06949895553391028,0.03914121596803769,Mettl16,11,74770830,74828525
ENSMUSG00000010601,1.7569584528650595,2.2285134811873664,2.5708940717200646e-4,0.09081000646710569,0.0032136175896500807,Apol7a,15,77388221,77399110
ENSMUSG00000010607,1.0000000013422552,1.0000000026271638,0.17521835641632388,0.05929028024071703,0.3226857392565817,Pigyl,9,22156845.999999996,22158358
ENSMUSG00000010608,6.973905416879744,8.074585923478205,0.041002175208206426,0.08332781771734332,0.11714907202344693,Rbm25,12,83631236,83683123
ENSMUSG00000010609,1.283109052235415,1.5179039402020211,0.3689787945609387,0.05894731457480762,0.51105096199576,Psen2,1,180227004,180263437.99999997
ENSMUSG00000010651,1.7338960499982483,2.19453613766776,0,0.127862486598734,0,Acaa1b,9,119148023,119157092.99999999
ENSMUSG00000010663,2.5063038435438756,3.2190293799570124,1.3502669686360491e-5,0.10926112592233928,3.214921353895355e-4,Fads1,19,10182888,10196869.999999998
ENSMUSG00000010721,1.6279748642139684,2.052064147662068,0.02090121987510407,0.0716003906227507,0.07411780097554635,Lmbr1,5,29229802,29378390
ENSMUSG00000010751,1.0000000003335012,1.0000000005990384,0.44043889400982866,0.056786619325884025,0.564039514632875,Tnfrsf22,7,143634806,143649660.99999997
ENSMUSG00000010755,1.0000000018904676,1.0000000037666794,0.33075664406257715,0.05749410535068222,0.4752250633083005,Cars,7,143557230,143600090
ENSMUSG00000010797,1.0000000013061965,1.000000002612391,0.00485300786473003,0.07147639263434102,0.026793855920913434,Wnt2,6,17988940,18030585
ENSMUSG00000010911,1.0768995150859255,1.1500797959983013,0.5120221209341045,0.05686298611213669,0.6292441411891679,Apip,2,103073675,103092644
ENSMUSG00000010914,4.897570870119295,6.00233590967808,0.34039214891613245,0.06641382043860022,0.48337483764997347,Pdhx,2,103021075,103073512.99999999
ENSMUSG00000010936,2.1537101348226755,2.7544671326067656,6.35362213063928e-6,0.1107940991714148,1.9248195379076782e-4,Vac14,8,110618637.99999999,110720396
ENSMUSG00000011096,1.551124740190176,1.9482259929672658,0.5540830507823065,0.05823934688809662,0.6619869184973793,Akt1s1,7,44848991,44855421
ENSMUSG00000011114,1.0000000004267404,1.0000000008534802,0.2694630287428272,0.058045425783218474,0.42368400745727547,Tbrg1,9,37649181.99999999,37657312
ENSMUSG00000011148,1.0000000005891683,1.0000000010083472,0.8741416966634882,0.05563580816558844,0.907727618549832,Adssl1,12,112620044.99999999,112641354
ENSMUSG00000011158,1.6377812060347738,2.0692095797285037,0.00845450264909614,0.07534334158587919,0.03914121596803769,Brf1,12,112959862,113000621
ENSMUSG00000011179,6.572481258384083,7.7246364112240915,0.014120780351760065,0.08885619986850113,0.05496440630685584,Odc1,12,17544873,17551502
ENSMUSG00000011254,3.3895083239192023,4.26978636333051,0.35212024705993017,0.06416366897873604,0.4931656121287537,Thg1l,11,45946843,45955493.99999999
ENSMUSG00000011257,1.000000000314051,1.0000000006050425,0.16527306965436955,0.059466501636070035,0.3095001304388943,Pabpc4,4,123262351,123298925
ENSMUSG00000011263,2.004651917001014,2.5851018036262308,0.012059495878941007,0.07678519851724708,0.050324017473904234,Exoc3l2,7,19489055.999999996,19496760
ENSMUSG00000011305,1.000000000716371,1.0000000013868175,0.8027356030198389,0.05571118013151166,0.8567082209389956,Plin5,17,56111601,56117596
ENSMUSG00000011306,1.0000000003628748,1.0000000007264003,0.08105005513638053,0.0617138701262262,0.19025834539056463,Sugp1,8,70042813,70071953
ENSMUSG00000011382,4.820909956758754,5.962502392765465,1.4428483772582767e-4,0.10668578809988705,0.0022544505894660574,Dhdh,7,45472956,45488805
ENSMUSG00000011427,1.0000000005224403,1.0000000010448806,0.0013216616298442618,0.0761886694302969,0.010325481483158296,Zfp790,7,29816072,29832041.999999996
ENSMUSG00000011658,1.138249520472473,1.2642446191285794,0.4013450972820604,0.0578400983086691,0.53299481710765,Fuz,7,44896079,44902631
ENSMUSG00000011752,1.0000000005967562,1.0000000011856405,0.732402325884304,0.05582128261480679,0.7978238844055598,Pgam1,19,41911871,41918664
ENSMUSG00000011831,1.0000000012234591,1.000000002447166,0.006434664775884336,0.07046479966828989,0.03217332387942168,Evi5,5,107744795,107875107
ENSMUSG00000011832,5.89584559066609,7.067777409693512,0.36504864534177045,0.06701012013001029,0.5070120074191256,Evi5l,8,4166566.9999999995,4211257
ENSMUSG00000011837,1.0000001039671036,1.0000002079437356,0.8357117422066159,0.055672000147273026,0.8824833603026567,Snapc2,8,4253102,4256219
ENSMUSG00000011877,4.8150450683474535,5.942803427952419,0.3539812552754984,0.06664661889946988,0.49507867870699074,Git1,11,77493562,77507786
ENSMUSG00000011884,1.0000000005095815,1.000000001019162,0.0263955175191104,0.06549188768286252,0.08782067057811388,Gltp,5,114669398,114690984
ENSMUSG00000011958,1.0000000003407457,1.0000000006493484,0.37334414478530853,0.057184732546109895,0.5156687082670007,Bnip2,9,69989466,70008316.99999999
ENSMUSG00000011960,3.040853060464006,3.8669448417730936,0.0033883331539816264,0.08657507319944047,0.020411645505913414,Ccnt1,15,98538688.99999999,98570923
ENSMUSG00000012076,1.8419942256949995,2.3350849234220465,0.04323603622373312,0.0699943536394253,0.12110934516451854,Brms1l,12,55836366,55869735
ENSMUSG00000012114,1.940044777485843,2.4799370904618083,0.39929132523318145,0.060916225760940246,0.5316795276074321,Med15,16,17651221,17722929.999999996
