phenotypes,gene,chromosome,start,end,minP,CHOL:pValue,CHOL:zStat,CHOL:nParam,CHOL:subjects,chiSquared
["CHOL"],"TUBB","6",30685212,30693315,2.3226475647951588e-17,2.3226475647951588e-17,8.39534467598876,,1825517,2.3226475647951622e-17
["CHOL"],"EXOC6","10",94586588,94819250,2.4744087333674933e-17,2.4744087333674933e-17,8.387905026674053,,1908141,2.4744087333675017e-17
["CHOL"],"COX19","7",938415,1015185,2.483028352940525e-17,2.483028352940525e-17,8.387496095015576,,1943181,2.483028352940524e-17
["CHOL"],"ETV5","3",185764103,185828107,2.700323846104462e-17,2.700323846104462e-17,8.37762482216979,,1877713,2.7003238461044704e-17
["CHOL"],"ZNRD1","6",30026676,30032686,2.703758292855278e-17,2.703758292855278e-17,8.377475175794942,,2094134,2.7037582928552793e-17
["CHOL"],"SESN1","6",109305512,109416049,2.740305344362601e-17,2.740305344362601e-17,8.375894253093831,,1959339,2.7403053443626064e-17
["CHOL"],"PPBP","4",74852156,74853907,2.7452349252370146e-17,2.7452349252370146e-17,8.375682606688567,,1367692,2.7452349252370223e-17
["CHOL"],"ALDH16A1","19",49956482,49974307,2.861239430695733e-17,2.861239430695733e-17,8.370807371416312,,1818156,2.861239430695733e-17
["CHOL"],"CTSF","11",66330935,66336350,3.022513136479948e-17,3.022513136479948e-17,8.364344093518229,,2211040,3.022513136479944e-17
["CHOL"],"SEC14L2","22",30792930,30821291,3.0882325634763136e-17,3.0882325634763136e-17,8.36180733838721,,2032488,3.0882325634763185e-17
["CHOL"],"TRAF4","17",27071029,27077974,3.139892786173417e-17,3.139892786173417e-17,8.359850365951493,,1998980,3.139892786173407e-17
["CHOL"],"DPYSL5","2",27070615,27173219,3.272655132502676e-17,3.272655132502676e-17,8.354963221111078,,1824005,3.2726551325026856e-17
["CHOL"],"STAG1","3",136055078,136471245,3.393681816133455e-17,3.393681816133455e-17,8.350675539701792,,1677747,3.393681816133464e-17
["CHOL"],"MPHOSPH9","12",123636867,123728561,3.4080240052656284e-17,3.4080240052656284e-17,8.35017745837951,,1834329,3.408024005265638e-17
["CHOL"],"PAK2","3",196466728,196559518,4.054451476263763e-17,4.054451476263763e-17,8.329639304986271,,1884796,4.054451476263752e-17
["CHOL"],"DPEP3","16",68009566,68014452,4.2638878420873215e-17,4.2638878420873215e-17,8.323674256594716,,1726122,4.263887842087317e-17
["CHOL"],"MOK","14",102690837,102771527,4.313626146486506e-17,4.313626146486506e-17,8.322300127931562,,1849246,4.313626146486512e-17
["CHOL"],"CSE1L","20",47662783,47713497,4.7368515940105665e-17,4.7368515940105665e-17,8.311202584778938,,2113897,4.7368515940105634e-17
["CHOL"],"ZPBP2","17",38024455,38034149,4.925137819743586e-17,4.925137819743586e-17,8.30657647099905,,2192648,4.925137819743586e-17
["CHOL"],"RPL7A","9",136215073,136218281,5.3064827380969326e-17,5.3064827380969326e-17,8.297718646381213,,1897408,5.306482738096925e-17
["CHOL"],"PPP6R2","22",50781733,50883519,5.3900097069992616e-17,5.3900097069992616e-17,8.295862470193754,,1906970,5.390009706999246e-17
["CHOL"],"FCF1","14",75179847,75205323,5.569095525624508e-17,5.569095525624508e-17,8.291976530758843,,1767556,5.569095525624524e-17
["CHOL"],"C18orf32","18",47003613,47013622,5.577425268332924e-17,5.577425268332924e-17,8.291798798148742,,1859090,5.577425268332945e-17
["CHOL"],"TBX21","17",45810602,45823488,5.594403897667514e-17,5.594403897667514e-17,8.291437332364481,,1979522,5.594403897667513e-17
["CHOL"],"TCEA2","20",62681189,62703700,5.773548213530566e-17,5.773548213530566e-17,8.287688033911156,,1724496,5.773548213530567e-17
["CHOL"],"TMBIM1","2",219138920,219157309,6.14055438417565e-17,6.14055438417565e-17,8.280352608954372,,2025994,6.140554384175633e-17
["CHOL"],"MATN3","2",20191813,20212429,6.150123577106434e-17,6.150123577106434e-17,8.28016718441907,,1967735,6.150123577106414e-17
["CHOL"],"RPP21","6",30312908,30314661,6.153188312749995e-17,6.153188312749995e-17,8.280107858444852,,1925881,6.153188312749977e-17
["CHOL"],"TCF23","2",27371872,27379842,6.320248417790455e-17,6.320248417790455e-17,8.27691728027099,,2035824,6.32024841779044e-17
["CHOL"],"SLC22A18","11",2920951,2946476,6.346749673764335e-17,6.346749673764335e-17,8.276418804193046,,2031903,6.346749673764345e-17
["CHOL"],"STAT5B","17",40351194,40440651,6.404868821093778e-17,6.404868821093778e-17,8.275332757978786,,1724650,6.404868821093773e-17
["CHOL"],"NFIA","1",61330931,61928460,6.443112631745255e-17,6.443112631745255e-17,8.274623401167794,,1907200,6.443112631745237e-17
["CHOL"],"MICB","6",31462658,31478901,6.496064228196474e-17,6.496064228196474e-17,8.273648063402224,,2194640,6.496064228196487e-17
["CHOL"],"AGPAT5","8",6566163,6619024,6.634017875870532e-17,6.634017875870532e-17,8.271143391858418,,1884672,6.634017875870527e-17
["CHOL"],"MTMR3","22",30279158,30426857,7.212688497433099e-17,7.212688497433099e-17,8.261168095761212,,2004432,7.212688497433079e-17
["CHOL"],"ATP1B2","17",7549945,7561088,7.411415888679328e-17,7.411415888679328e-17,8.257923646999274,,1913121,7.411415888679315e-17
["CHOL"],"OPRL1","20",62711435,62731996,7.417671714539861e-17,7.417671714539861e-17,8.25782291173607,,1312352,7.417671714539852e-17
["CHOL"],"SLC17A4","6",25754927,25781427,7.622057334919747e-17,7.622057334919747e-17,8.254577020653981,,1939697,7.622057334919745e-17
["CHOL"],"SURF2","9",136223426,136228034,7.9803582344632e-17,7.9803582344632e-17,8.249088531812879,,1833182,7.980358234463194e-17
["CHOL"],"FAM228A","2",24397922,24423718,8.071307191182479e-17,8.071307191182479e-17,8.247734035562615,,1954426,8.07130719118247e-17
["CHOL"],"MED24","17",38175350,38217468,8.11723689551861e-17,8.11723689551861e-17,8.247055715582098,,1884840,8.117236895518617e-17
["CHOL"],"LIMA1","12",50569571,50677303,8.489673262483912e-17,8.489673262483912e-17,8.24169110226893,,1864445,8.489673262483938e-17
["CHOL"],"DARS","2",136663451,136743670,8.85718028670687e-17,8.85718028670687e-17,8.236620265145797,,1793990,8.857180286706856e-17
["CHOL"],"SEC14L4","22",30884889,30901698,8.972142899251333e-17,8.972142899251333e-17,8.23507655025078,,1922386,8.972142899251332e-17
["CHOL"],"HOXB3","17",46626232,46682274,9.108575498092409e-17,9.108575498092409e-17,8.233269642666238,,1928183,9.10857549809241e-17
["CHOL"],"MS4A14","11",60146003,60185229,9.417152075453393e-17,9.417152075453393e-17,8.229279377312967,,2145600,9.417152075453417e-17
["CHOL"],"C6orf15","6",31079000,31080352,9.749926625449099e-17,9.749926625449099e-17,8.225118155060743,,2380339,9.749926625449095e-17
["CHOL"],"HDGFRP2","19",4472294,4502220,1.0068574551242503e-16,1.0068574551242503e-16,8.221262780215904,,2052634,1.0068574551242537e-16
["CHOL"],"FDFT1","8",11653082,11696813,1.0622162218286856e-16,1.0622162218286856e-16,8.21484230838537,,1898400,1.0622162218286857e-16
["CHOL"],"ZNF101","19",19779605,19794318,1.1105458791307135e-16,1.1105458791307135e-16,8.209501237967228,,1663020,1.1105458791307174e-16
["CHOL"],"DPP3","11",66247484,66277128,1.1266070663179064e-16,1.1266070663179064e-16,8.207776884689805,,2009126,1.1266070663179055e-16
["CHOL"],"TRDMT1","10",17179335,17244053,1.2616919584246914e-16,1.2616919584246914e-16,8.194165155565763,,2056225,1.2616919584246944e-16
["CHOL"],"RBM4","11",66406138,66435845,1.261890040441122e-16,1.261890040441122e-16,8.194146270864453,,1733079,1.2618900404411204e-16
["CHOL"],"DYNC1LI1","3",32567466,32612350,1.364441618785844e-16,1.364441618785844e-16,8.18474169979759,,1937554,1.3644416187858404e-16
["CHOL"],"KAT8","16",31125810,31142714,1.4744140879126911e-16,1.4744140879126911e-16,8.175401270118545,,1977019,1.4744140879126926e-16
["CHOL"],"TRIM6-TRIM34","11",5617955,5665628,1.582253100137232e-16,1.582253100137232e-16,8.166886403404662,,2043682,1.5822531001372368e-16
["CHOL"],"ANGPTL4","19",8428173,8439254,1.7295988789244632e-16,1.7295988789244632e-16,8.156133607258221,,1711831,1.7295988789244671e-16
["CHOL"],"IGF1","12",102789652,102875522,1.7485403656009812e-16,1.7485403656009812e-16,8.154817317613142,,1901213,1.7485403656009815e-16
["CHOL"],"SNRPG","2",70508494,70520872,1.8946125523822993e-16,1.8946125523822993e-16,8.145114712727498,,1981075,1.8946125523822953e-16
["CHOL"],"TIMP4","3",12194568,12200412,1.9218856734717238e-16,1.9218856734717238e-16,8.143385140727991,,1990853,1.921885673471729e-16
["CHOL"],"GSTA5","6",52696453,52705641,1.9266832912766808e-16,1.9266832912766808e-16,8.143083395286665,,1778857,1.926683291276675e-16
["CHOL"],"STAB1","3",52529354,52558511,1.9908573862151164e-16,1.9908573862151164e-16,8.139116873542545,,1830505,1.990857386215122e-16
["CHOL"],"DXO","6",31937587,31940067,2.0370338365118383e-16,2.0370338365118383e-16,8.136339965926332,,1772123,2.0370338365118444e-16
["CHOL"],"RBM14-RBM4","11",66384097,66413940,2.0469396946012273e-16,2.0469396946012273e-16,8.135752345492628,,1707342,2.0469396946012268e-16
["CHOL"],"CCDC63","12",111284573,111345339,2.257448306562609e-16,2.257448306562609e-16,8.123886052754111,,1833567,2.2574483065626016e-16
["CHOL"],"LCAT","16",67973653,67978034,2.545950866141613e-16,2.545950866141613e-16,8.109283741017107,,1473551,2.5459508661416204e-16
["CHOL"],"CMTR2","16",71315292,71323618,2.6397740932630832e-16,2.6397740932630832e-16,8.104884881417375,,2180370,2.639774093263081e-16
["CHOL"],"SIPA1","11",65405572,65418389,2.856538143504995e-16,2.856538143504995e-16,8.095284301068553,,2044622,2.856538143505004e-16
["CHOL"],"HERPUD1","16",56966054,56978776,2.9555365822354063e-16,2.9555365822354063e-16,8.091136157958152,,2168207,2.9555365822354083e-16
["CHOL"],"ABCA5","17",67240452,67323385,2.977421393664487e-16,2.977421393664487e-16,8.090237654712652,,1959214,2.9774213936644854e-16
["CHOL"],"PLEKHM2","1",16010815,16061264,3.075765895516096e-16,3.075765895516096e-16,8.08627873211227,,1885012,3.075765895516107e-16
["CHOL"],"ZSWIM5","1",45482071,45771881,3.117171206707919e-16,3.117171206707919e-16,8.084649119165247,,1930146,3.117171206707921e-16
["CHOL"],"GNL1","6",30509158,30524266,3.126432006363234e-16,3.126432006363234e-16,8.084287556083797,,1588235,3.1264320063632326e-16
["CHOL"],"GATS","7",99798283,99869855,3.28811830896208e-16,3.28811830896208e-16,8.07813947649682,,1846232,3.288118308962091e-16
["CHOL"],"MS4A7","11",60145958,60163424,3.5981707447321154e-16,3.5981707447321154e-16,8.067141015549419,,2031777,3.598170744732111e-16
["CHOL"],"PRR12","19",50094439,50129696,3.7979680991903315e-16,3.7979680991903315e-16,8.06053805325325,,1625276,3.7979680991903355e-16
["CHOL"],"FBF1","17",73905655,73937221,3.8711185030546563e-16,3.8711185030546563e-16,8.058205838669133,,1778521,3.871118503054667e-16
["CHOL"],"CENPA","2",26987157,27023935,3.917753452735986e-16,3.917753452735986e-16,8.056741559926788,,2219905,3.9177534527359775e-16
["CHOL"],"SRPR","11",126132833,126139039,3.9320270691447767e-16,3.9320270691447767e-16,8.05629681748001,,2177971,3.9320270691447743e-16
["CHOL"],"ANLN","7",36429430,36493400,3.9495709004872295e-16,3.9495709004872295e-16,8.055752354474672,,2036584,3.9495709004872295e-16
["CHOL"],"ACSL5","10",114133874,114188137,3.960446842601801e-16,3.960446842601801e-16,8.055416020872862,,1994658,3.96044684260179e-16
["CHOL"],"ZFP36L2","2",43449541,43453745,4.1713836581035057e-16,4.1713836581035057e-16,8.049066848202067,,1558706,4.1713836581035215e-16
["CHOL"],"CNIH4","1",224544560,224567161,4.2391410509892204e-16,4.2391410509892204e-16,8.047094349836625,,1673245,4.2391410509892333e-16
["CHOL"],"LITAF","16",11641578,11730237,4.514422531047159e-16,4.514422531047159e-16,8.039387751651162,,2101754,4.514422531047152e-16
["CHOL"],"ODF4","17",8243158,8249366,4.733120527902782e-16,4.733120527902782e-16,8.033588378017388,,2329550,4.733120527902773e-16
["CHOL"],"CREB3L2","7",137559725,137686832,5.00007159291962e-16,5.00007159291962e-16,8.02685712520046,,1880207,5.000071592919608e-16
["CHOL"],"GCK","7",44182812,44237769,5.227584085085601e-16,5.227584085085601e-16,8.021394118214275,,1949809,5.227584085085616e-16
["CHOL"],"ZNF329","19",58637615,58666477,5.268547270607732e-16,5.268547270607732e-16,8.020435454210883,,1740444,5.26854727060775e-16
["CHOL"],"QSOX2","9",139098179,139137658,5.6218878211525685e-16,5.6218878211525685e-16,8.01245853051135,,1720516,5.621887821152567e-16
["CHOL"],"PILRA","7",99965153,99997719,5.893177982771198e-16,5.893177982771198e-16,8.006662306649002,,1751309,5.893177982771212e-16
["CHOL"],"RABEP1","17",5185560,5289660,6.303837905643329e-16,6.303837905643329e-16,7.998370272090216,,2008494,6.303837905643308e-16
["CHOL"],"DYM","18",46562757,46987717,6.444432842595834e-16,6.444432842595834e-16,7.995653242628691,,2076714,6.444432842595818e-16
["CHOL"],"EXOSC5","19",41892276,41903267,6.58648868892793e-16,6.58648868892793e-16,7.992966648832233,,1912611,6.586488688927917e-16
["CHOL"],"DIRC2","3",122513916,122599986,6.694485930319718e-16,6.694485930319718e-16,7.990962099065343,,1860700,6.694485930319699e-16
["CHOL"],"SLC39A13","11",47428683,47438047,6.763355778531724e-16,6.763355778531724e-16,7.989700363840191,,2023103,6.763355778531713e-16
["CHOL"],"ZBTB12","6",31867390,31869863,6.774975651122994e-16,6.774975651122994e-16,7.9894887295996355,,1691441,6.774975651123002e-16
["CHOL"],"PCYOX1","2",70484518,70508317,7.018769491072264e-16,7.018769491072264e-16,7.985129035664525,,1921987,7.018769491072288e-16
["CHOL"],"ARHGAP1","11",46698630,46722169,7.085781670379668e-16,7.085781670379668e-16,7.983956802462593,,1787626,7.085781670379693e-16
["CHOL"],"HSPA1B","6",31795515,31798031,8.197200376156532e-16,8.197200376156532e-16,7.965961481274206,,1553953,8.197200376156531e-16
["CHOL"],"SHMT1","17",18231174,18266877,8.533141787360348e-16,8.533141787360348e-16,7.960993875401462,,2003639,8.533141787360349e-16
["CHOL"],"HIP1R","12",123319000,123347508,8.601783484727648e-16,8.601783484727648e-16,7.96000259639407,,1942965,8.601783484727664e-16
["CHOL"],"TMEM255B","13",114462199,114519968,8.64646798430556e-16,8.64646798430556e-16,7.959361469778171,,1849838,8.646467984305543e-16
["CHOL"],"MAP3K5","6",136878184,137114235,8.814107053613672e-16,8.814107053613672e-16,7.956984952523678,,1884480,8.814107053613704e-16
["CHOL"],"GSTM5","1",110254402,110318050,8.908363446367607e-16,8.908363446367607e-16,7.955668214416359,,1874915,8.908363446367638e-16
["CHOL"],"MVB12A","19",17516531,17544533,9.000703458280874e-16,9.000703458280874e-16,7.954391486712774,,1936381,9.000703458280904e-16
["CHOL"],"RIBC2","22",45809574,45828389,9.23086501017621e-16,9.23086501017621e-16,7.95126450042235,,2049947,9.230865010176188e-16
["CHOL"],"TNFSF13","17",7461609,7464925,9.25207790664833e-16,9.25207790664833e-16,7.950980176359046,,2043460,9.252077906648304e-16
["CHOL"],"ZNF148","3",124944513,125094169,9.25282985498379e-16,9.25282985498379e-16,7.950970109512286,,2001192,9.252829854983804e-16
["CHOL"],"PGBD1","6",28249349,28270326,9.325836703234278e-16,9.325836703234278e-16,7.9499965337566785,,1944744,9.32583670323425e-16
["CHOL"],"ATP1B3","3",141594966,141645391,9.788095359593457e-16,9.788095359593457e-16,7.944001067725954,,2169559,9.788095359593477e-16
["CHOL"],"SLC39A3","19",2732202,2740026,1.0009436211693749e-15,1.0009436211693749e-15,7.941228357604362,,1666824,1.0009436211693737e-15
["CHOL"],"OIT3","10",74653342,74692794,1.001973072298381e-15,1.001973072298381e-15,7.94110087360302,,1618273,1.0019730722983792e-15
["CHOL"],"KLHL29","2",23608050,23931481,1.016188209423562e-15,1.016188209423562e-15,7.939353583877896,,2003391,1.0161882094235588e-15
["CHOL"],"GSDMA","17",38109516,38134021,1.019337709407073e-15,1.019337709407073e-15,7.938969713635978,,2081503,1.019337709407073e-15
["CHOL"],"BCKDHA","19",41903713,41930907,1.0329663989179001e-15,1.0329663989179001e-15,7.937321961715424,,2002139,1.0329663989178985e-15
["CHOL"],"RAVER1","19",10426888,10444205,1.0877679998594647e-15,1.0877679998594647e-15,7.930905570117652,,1981024,1.0877679998594612e-15
["CHOL"],"STAT5A","17",40439565,40463961,1.117750341139366e-15,1.117750341139366e-15,7.927528585932593,,1852743,1.1177503411393658e-15
["CHOL"],"HOXB6","17",46673113,46682354,1.137836745111525e-15,1.137836745111525e-15,7.925315745694684,,1817521,1.1378367451115222e-15
["CHOL"],"KLHL8","4",88081255,88161466,1.1388931532258886e-15,1.1388931532258886e-15,7.925200432730934,,1974033,1.1388931532258894e-15
["CHOL"],"NUP160","11",47799639,47870107,1.1823884966691087e-15,1.1823884966691087e-15,7.92054188448406,,1895506,1.182388496669106e-15
["CHOL"],"ACADVL","17",7120444,7128585,1.2676097683749836e-15,1.2676097683749836e-15,7.911884302230982,,1771525,1.2676097683749828e-15
["CHOL"],"RALGDS","9",135973107,136024721,1.2681667748597526e-15,1.2681667748597526e-15,7.9118296232534675,,1864578,1.2681667748597542e-15
["CHOL"],"MYBPC3","11",47352957,47374253,1.2912807744358834e-15,1.2912807744358834e-15,7.909581225619628,,1920347,1.2912807744358793e-15
["CHOL"],"PLEKHA4","19",49340349,49371874,1.315673476456571e-15,1.315673476456571e-15,7.907251023514228,,1881603,1.3156734764565716e-15
["CHOL"],"AQP9","15",58430368,58478110,1.3462371130488242e-15,1.3462371130488242e-15,7.904390645861011,,2015813,1.3462371130488262e-15
["CHOL"],"C4A","6",31949834,31970458,1.3601628998202792e-15,1.3601628998202792e-15,7.9031085079851575,,1460828,1.3601628998202778e-15
["CHOL"],"TNFSF12","17",7451825,7461207,1.3713248560332538e-15,1.3713248560332538e-15,7.90209013247519,,2135251,1.3713248560332586e-15
["CHOL"],"VAC14","16",70721342,70835063,1.3864351022009312e-15,1.3864351022009312e-15,7.90072445714807,,1925823,1.3864351022009355e-15
["CHOL"],"HECTD4","12",112597992,112820243,1.5014824065460657e-15,1.5014824065460657e-15,7.890782973290785,,1865834,1.5014824065460613e-15
["CHOL"],"ZCWPW1","7",99998449,100026615,1.5136834627095524e-15,1.5136834627095524e-15,7.889772998469851,,1861597,1.5136834627095573e-15
["CHOL"],"NUCB2","11",17229700,17371527,1.5992135005298167e-15,1.5992135005298167e-15,7.882910291537761,,2010983,1.5992135005298147e-15
["CHOL"],"HSP90AA1","14",102547079,102606036,1.677951237319158e-15,1.677951237319158e-15,7.8769048584613595,,1779660,1.6779512373191605e-15
["CHOL"],"ZNF14","19",19821281,19843921,1.7429650417327708e-15,1.7429650417327708e-15,7.872151733564496,,1979237,1.7429650417327743e-15
["CHOL"],"HSD3B7","16",30996528,31000468,1.802724914539865e-15,1.802724914539865e-15,7.867934245452751,,1888019,1.8027249145398655e-15
["CHOL"],"ZNF233","19",44764033,44779470,1.8624329073316082e-15,1.8624329073316082e-15,7.86385571089909,,1968823,1.862432907331607e-15
["CHOL"],"KPNA2","17",66031752,66043480,1.8862062501048753e-15,1.8862062501048753e-15,7.86226752937219,,1899998,1.8862062501048738e-15
["CHOL"],"DNMT3B","20",31350191,31397165,1.9618546316579404e-15,1.9618546316579404e-15,7.857341852822869,,1893948,1.9618546316579435e-15
["CHOL"],"CCDC121","2",27848505,27851879,2.034151033832558e-15,2.034151033832558e-15,7.852806157994971,,1858646,2.0341510338325615e-15
["CHOL"],"UFSP1","7",100486342,100487336,2.0831214971198676e-15,2.0831214971198676e-15,7.849823162699265,,1959671,2.0831214971198715e-15
["CHOL"],"NRN1L","16",67918788,67922758,2.1425198192671167e-15,2.1425198192671167e-15,7.846296269509217,,1753789,2.1425198192671194e-15
["CHOL"],"EGF","4",110834039,110934922,2.2131188608153755e-15,2.2131188608153755e-15,7.842227425558139,,2049640,2.213118860815381e-15
["CHOL"],"CCDC170","6",151815152,151942328,2.2451706175537605e-15,2.2451706175537605e-15,7.840422186050137,,2009022,2.2451706175537637e-15
["CHOL"],"ATP5SL","19",41937223,41946622,2.4496248800579636e-15,2.4496248800579636e-15,7.829471514289437,,1862773,2.4496248800579612e-15
["CHOL"],"SRCAP","16",30709530,30752730,2.4784080213962956e-15,2.4784080213962956e-15,7.8280026219522645,,1581692,2.4784080213962956e-15
["CHOL"],"H1FOO","3",129262018,129270310,2.5029036835000853e-15,2.5029036835000853e-15,7.826765700312831,,1998326,2.5029036835000786e-15
["CHOL"],"FBXO46","19",46213887,46234154,2.5377239040230177e-15,2.5377239040230177e-15,7.825027791147352,,1895012,2.537723904023011e-15
["CHOL"],"DHRS9","2",169921299,169952677,2.6194063637015187e-15,2.6194063637015187e-15,7.821041359339956,,1797178,2.6194063637015215e-15
["CHOL"],"LIPA","10",90973326,91174314,2.8708278220921595e-15,2.8708278220921595e-15,7.809497238205657,,1961631,2.8708278220921646e-15
["CHOL"],"ZNF668","16",31072164,31085561,2.969295657550877e-15,2.969295657550877e-15,7.805245320635138,,1827028,2.9692956575508767e-15
["CHOL"],"TRAFD1","12",112563342,112591408,2.978041313728887e-15,2.978041313728887e-15,7.804874412664185,,1860083,2.9780413137288823e-15
["CHOL"],"H3F3B","17",73772515,73781974,3.120730061196928e-15,3.120730061196928e-15,7.798969792738755,,1948015,3.1207300611969246e-15
["CHOL"],"GATSL3","22",30681106,30685611,3.181518241054595e-15,3.181518241054595e-15,7.796534632632124,,1834774,3.1815182410545926e-15
["CHOL"],"EDC4","16",67906955,67918402,3.2587159778469708e-15,3.2587159778469708e-15,7.793507289594134,,1620092,3.258715977846974e-15
["CHOL"],"FAR2","12",29301949,29494054,3.275149793516186e-15,3.275149793516186e-15,7.792871949917083,,2055183,3.2751497935161787e-15
["CHOL"],"MICAL3","22",18270415,18507327,3.371037765545235e-15,3.371037765545235e-15,7.7892263064339415,,1978206,3.3710377655452465e-15
["CHOL"],"SP2","17",45973516,46006323,3.3816790762670415e-15,3.3816790762670415e-15,7.788828035376657,,1925550,3.3816790762670332e-15
["CHOL"],"TRIM39","6",30294256,30311506,3.5066082582945603e-15,3.5066082582945603e-15,7.784242428827508,,1846148,3.5066082582945544e-15
["CHOL"],"TNKS","8",9413422,9639856,3.5503042717117116e-15,3.5503042717117116e-15,7.782676415341321,,2092764,3.5503042717117226e-15
["CHOL"],"BTN2A1","6",26458132,26476849,3.5795256806204636e-15,3.5795256806204636e-15,7.781639704418022,,2025786,3.579525680620462e-15
["CHOL"],"TMEM91","19",41856816,41889988,3.666545926311796e-15,3.666545926311796e-15,7.778601044635392,,1893059,3.6665459263117924e-15
["CHOL"],"WDR35","2",20110024,20189866,3.684291987405275e-15,3.684291987405275e-15,7.777990091018308,,2053532,3.684291987405288e-15
["CHOL"],"RAB3GAP1","2",135809859,135934237,3.737104464174277e-15,3.737104464174277e-15,7.776188875047753,,1735394,3.737104464174283e-15
["CHOL"],"DDX6","11",118618472,118661873,3.743132491178107e-15,3.743132491178107e-15,7.775984878997092,,1931896,3.743132491178115e-15
["CHOL"],"CRTC3","15",91073155,91188577,3.761212263015976e-15,3.761212263015976e-15,7.775374970234786,,2036829,3.7612122630159894e-15
["CHOL"],"TRIM2","4",154073315,154260471,3.761543954946774e-15,3.761543954946774e-15,7.775363807808699,,1941113,3.761543954946774e-15
["CHOL"],"ACD","16",67691415,67694713,3.98127402843126e-15,3.98127402843126e-15,7.768174240814508,,1893766,3.981274028431271e-15
["CHOL"],"ELP5","17",7154735,7163259,4.078537417678411e-15,4.078537417678411e-15,7.765115667441186,,1876958,4.078537417678411e-15
["CHOL"],"ZNF470","19",57078837,57100279,4.144368311593567e-15,4.144368311593567e-15,7.763085999750539,,2074050,4.144368311593571e-15
["CHOL"],"FAM220A","7",6369042,6388612,4.526202245150686e-15,4.526202245150686e-15,7.751905085530431,,1781200,4.526202245150693e-15
["CHOL"],"RPL31","2",101618691,101640494,4.530906190727989e-15,4.530906190727989e-15,7.751773214537351,,2021464,4.530906190727979e-15
["CHOL"],"ERCC2","19",45853095,45874176,4.7522552730960184e-15,4.7522552730960184e-15,7.745715500921234,,1843768,4.752255273096024e-15
["CHOL"],"GAB2","11",77926339,78129394,5.067918781544757e-15,5.067918781544757e-15,7.737540531225842,,1893760,5.0679187815447434e-15
["CHOL"],"ZDHHC6","10",114184186,114207330,5.0761875627186346e-15,5.0761875627186346e-15,7.737333189348088,,1983621,5.0761875627186196e-15
["CHOL"],"RBM6","3",49977440,50137478,5.476751007893687e-15,5.476751007893687e-15,7.727667464470442,,1964024,5.476751007893694e-15
["CHOL"],"MED7","5",156564435,156586030,5.690940133940965e-15,5.690940133940965e-15,7.72278081374325,,1978099,5.690940133940955e-15
["CHOL"],"ZNF552","19",58315209,58326281,5.6987311154798964e-15,5.6987311154798964e-15,7.722606495461057,,1826768,5.698731115479916e-15
["CHOL"],"PRR15L","17",46029333,46035249,6.224899830829477e-15,6.224899830829477e-15,7.711345619194445,,2002007,6.224899830829487e-15
["CHOL"],"GLP2R","17",9725523,9795416,6.371070497732645e-15,6.371070497732645e-15,7.708383451765047,,1970005,6.371070497732631e-15
["CHOL"],"MARCH8","10",45950033,46090354,6.450143433230505e-15,6.450143433230505e-15,7.706808781784321,,1958471,6.4501434332304924e-15
["CHOL"],"DDI2","1",15943953,15995539,6.48403145215896e-15,6.48403145215896e-15,7.706139737259255,,1857144,6.484031452158959e-15
["CHOL"],"NOP9","14",24769056,24778330,6.761168946454514e-15,6.761168946454514e-15,7.700793958884676,,1998999,6.761168946454534e-15
["CHOL"],"TMEM116","12",112369086,112450989,7.0012967110037184e-15,7.0012967110037184e-15,7.696333609319643,,2105323,7.001296711003724e-15
["CHOL"],"MSANTD1","4",3246096,3273465,7.300475297870504e-15,7.300475297870504e-15,7.690982412828497,,2058410,7.300475297870491e-15
["CHOL"],"ABCA8","17",66863430,66951533,7.334300509673359e-15,7.334300509673359e-15,7.690391035571409,,1915155,7.334300509673371e-15
["CHOL"],"RTEL1","20",62289163,62327606,7.353266809098069e-15,7.353266809098069e-15,7.690060614616313,,1837262,7.353266809098056e-15
["CHOL"],"ZC3H7B","22",41697529,41756151,7.716538211722542e-15,7.716538211722542e-15,7.68388869546551,,1816247,7.716538211722543e-15
["CHOL"],"EPHB4","7",100400187,100425145,7.865673211767968e-15,7.865673211767968e-15,7.6814373061332,,2028900,7.86567321176797e-15
["CHOL"],"ENTPD6","20",25176329,25208711,8.09762308525462e-15,8.09762308525462e-15,7.677714076998931,,1934806,8.097623085254639e-15
["CHOL"],"TYK2","19",10461209,10491284,8.144273507023768e-15,8.144273507023768e-15,7.6769779380156455,,1764075,8.144273507023761e-15
["CHOL"],"RPL17","18",47014823,47018878,8.195786147910223e-15,8.195786147910223e-15,7.6761698778204766,,2088704,8.195786147910213e-15
["CHOL"],"OGFOD2","12",123459127,123464590,8.480255143585971e-15,8.480255143585971e-15,7.671795581259615,,1653681,8.48025514358599e-15
["CHOL"],"AGBL2","11",47681143,47736941,8.483517012611914e-15,8.483517012611914e-15,7.671746265075167,,1893116,8.48351701261191e-15
["CHOL"],"EPHA2","1",16450832,16482564,8.492396225839714e-15,8.492396225839714e-15,7.671612114733616,,1753760,8.492396225839719e-15
["CHOL"],"UROD","1",45476622,45481247,8.696371425533383e-15,8.696371425533383e-15,7.668567792866725,,1921996,8.696371425533405e-15
["CHOL"],"NAA25","12",112464493,112546600,8.88052750507662e-15,8.88052750507662e-15,7.665879017701238,,1869994,8.880527505076652e-15
